id,name,host+AF8-id,host+AF8-name,neighbourhood+AF8-group,neighbourhood,latitude,longitude,room+AF8-type,price,minimum+AF8-nights,number+AF8-of+AF8-reviews,last+AF8-review,reviews+AF8-per+AF8-month,calculated+AF8-host+AF8-listings+AF8-count,availability+AF8-365
29959998,Nice and accessible Amsterdam spacious flat,1369244,Rony,,De Pijp +AC0- Rivierenbuurt,52.3431301671,4.8954681408,Entire home/apt,170,3,0,,,1,42
29961732,3 floors in the Pijp,9482375,Elizabeth,,De Pijp +AC0- Rivierenbuurt,52.3546589443,4.8945036933,Entire home/apt,330,3,0,,,1,9
29970728,Cozy and central located Dutch home+ACE-,6420119,Luuk,,Westerpark,52.3810963648,4.8691971398,Entire home/apt,125,2,0,,,1,40
29974138,Cosy+ADs- renovated design apartment with sunny garden,1556618,Kim,,De Baarsjes +AC0- Oud+AC0-West,52.3716802879,4.8494764967,Entire home/apt,109,2,1,2018+AC0-11+AC0-18,1,1,6
29974832,Appartment for family near parks and local places,43372086,Naomi,,De Baarsjes +AC0- Oud+AC0-West,52.3588661681,4.8507378115,Entire home/apt,250,3,1,,,1,23
29976073,Modern bohemian 1BRM home in vibrant West area+ACE-,225363687,Marloes,,Bos en Lommer,52.3756667863,4.8604675679,Entire home/apt,150,3,0,,,1,2
29979490,Spacious apartment heart of Amsterdam,64022326,Dyanthe,,Centrum+AC0-West,52.3710642731,4.8973531884,Entire home/apt,200,3,0,,,1,25
29979535,2 Room Apartment 50m2 +AHw- Near Amsterdam +ACY- Schiphol,174174070,Amrath,,De Aker +AC0- Nieuw Sloten,52.3346840366,4.7981753741,Private room,139,1,0,,,7,363
29979551,Studio 30m2 +AHw- Near Amsterdam +ACY- Schiphol,174174070,Amrath,,De Aker +AC0- Nieuw Sloten,52.3334881398,4.7981945357,Private room,99,1,0,,,7,365
29979567,Studio 25m2 +AHw- Near Amsterdam +ACY- Schiphol,174174070,Amrath,,De Aker +AC0- Nieuw Sloten,52.3335267562,4.7971186597,Private room,89,1,0,,,7,363
29979592,Studio 25m2 +AHw- Near Amsterdam +ACY- Schiphol,174174070,Amrath,,De Aker +AC0- Nieuw Sloten,52.3336859455,4.7967802632,Private room,89,1,0,,,7,365
29979611,Studio 40m2 +AHw- Near Amsterdam +ACY- Schiphol,174174070,Amrath,,De Aker +AC0- Nieuw Sloten,52.3332142651,4.7972658654,Private room,109,1,0,,,7,365
29979642,Large Studio 60m2 +AHw- Near Amsterdam +ACY- Schiphol,174174070,Amrath,,De Aker +AC0- Nieuw Sloten,52.3347196844,4.7970436691,Private room,109,1,0,,,7,365
29979661,New Apartment in Amsterdam with private Balcony,225388651,Linda,,De Aker +AC0- Nieuw Sloten,52.347113649,4.817541854,Entire home/apt,199,1,1,2018+AC0-11+AC0-18,1,1,21
29979667,2 Room Apartment 70m2 +AHw- Near Amsterdam +ACY- Schiphol,174174070,Amrath,,De Aker +AC0- Nieuw Sloten,52.3331187107,4.7969250205,Private room,159,1,0,,,7,362
29981057,Lovely apartment next to Vondelpark and museums,225378022,Lotte,,De Baarsjes +AC0- Oud+AC0-West,52.3616254666,4.8800388014,Entire home/apt,120,1,3,2018+AC0-12+AC0-02,3,1,172
29981238,New Canal Penthouse Apartment,56438748,Evgeniya,,Centrum+AC0-Oost,52.3623777283,4.8851312898,Entire home/apt,200,2,0,,,3,12
29983098,Great stay+ADs-close to the citycentre with parkview+ACE-,111816464,Lisa,,De Baarsjes +AC0- Oud+AC0-West,52.3649535402,4.8504974706,Entire home/apt,125,2,1,2018+AC0-11+AC0-18,1,1,97
29984703,Charming 2 bedroom apartment with canal view.,14713894,Paul,,Oud+AC0-Oost,52.3652715504,4.9261425719,Entire home/apt,115,2,2,2018+AC0-11+AC0-27,2,1,31
29985699,Cozy +ACY- spacious apartment in perfect location,144247595,Ismeria,,Oud+AC0-Oost,52.3568927969,4.9096161754,Entire home/apt,250,2,0,,,1,45
29985715,APPARTEMENT+ADs- 3 bedroom+ADs- near Centre+ADs- Roof Terrace,126063246,Henk,,Westerpark,52.3790002483,4.8701111946,Entire home/apt,155,2,0,,,1,23
29986982,Lovely colourful warm home,49850526,Stefan,,Bos en Lommer,52.3833653506,4.8547486654,Entire home/apt,129,2,0,,,2,18
29987300,Spacious apartment 5min from Central Station+ACE-,225271001,Valerie,,Oostelijk Havengebied +AC0- Indische Buurt,52.3752073855,4.9286151665,Entire home/apt,130,2,1,2018+AC0-12+AC0-02,1,1,12
29988196,Charming corner house near the Amsterdamse Bos,187936380,Rupali,,Buitenveldert +AC0- Zuidas,52.3271060105,4.8611398421,Entire home/apt,150,2,0,,,1,30
29990166,Spacious and beautiful room in Amsterdam Zuidoost,68331292,Sarah,,Gaasperdam +AC0- Driemond,52.300737997,4.9863926111,Private room,100,1,1,2018+AC0-11+AC0-21,1,1,13
29998882,Family apartment at the Vondelpark,13144063,Willemijn,,De Baarsjes +AC0- Oud+AC0-West,52.3598825006,4.8648196533,Entire home/apt,175,3,0,,,2,8
29999786,Cool Stylish Apartment with Roofterrace,225517667,Gert,,Westerpark,52.379659559,4.8744741449,Entire home/apt,120,1,3,2018+AC0-12+AC0-05,3,1,31
30001963,Casa Hoofdweg,98162777,Vero,,Bos en Lommer,52.376341024,4.8464099307,Entire home/apt,90,10,0,,,1,16
30004904,2 bedroom PENTHOUSE with SAUNA +ACY- 60M ROOF TERRACE,6224511,Daisy,,De Baarsjes +AC0- Oud+AC0-West,52.3679828149,4.8759601002,Entire home/apt,600,1,0,,,1,101
30005786,Light+AC0-filled Amsterdam apartment with 2 balconies.,207735055,Flora,,Oostelijk Havengebied +AC0- Indische Buurt,52.3641084389,4.9327561763,Entire home/apt,100,7,1,2018+AC0-11+AC0-18,1,1,10
30006826,Wonderful home for 4p. in popular North Amsterdam+ACE-,84454553,Nico,,Noord+AC0-West,52.4053762697,4.8996841588,Entire home/apt,69,2,0,,,6,5
30007153,Great apartment in the CENTER for nightlife guests,139090348,Nick,,Centrum+AC0-Oost,52.3650199052,4.8992841561,Entire home/apt,100,2,0,,,6,21
30008561,Lovely 2p. apartment in trendy North,84454553,Nico,,Oud+AC0-Noord,52.3973937122,4.9173377923,Entire home/apt,50,2,0,,,6,22
30008823,Bright tidy and comfortable apartment,112427248,Marco,,Bos en Lommer,52.384122916,4.8540604242,Entire home/apt,145,2,0,,,1,98
30009806,Little Rainbow house,225575204,Peggy,,Centrum+AC0-Oost,52.3700774392,4.8985698114,Entire home/apt,100,6,0,,,1,17
30011436,charming ground floor apartment with canal view,225589039,Marianne En Rogier,,Centrum+AC0-West,52.3778553722,4.8840807722,Entire home/apt,159,2,0,,,1,18
30012098,Spacious apartment with vintage/industrial design,7855541,Eser,,IJburg +AC0- Zeeburgereiland,52.3501126529,5.0025652295,Entire home/apt,150,3,0,,,1,9
30014123,Sunny apartment with view 10 min. from city center,2829587,Greg,,Oud+AC0-Noord,52.3824542476,4.9168894166,Entire home/apt,140,1,0,,,4,41
30014226,Spacious  Renovated Apartment +AHwAfA- Free Fast WIFI,29932120,Fred,,De Pijp +AC0- Rivierenbuurt,52.3431291901,4.9066206664,Entire home/apt,175,3,1,2018+AC0-12+AC0-02,1,1,8
30014304,Amsterdam VIP Houseboat,131911468,Pedja+ACY-Nina,,Centrum+AC0-Oost,52.3741966794,4.9074527787,Entire home/apt,240,1,0,,,6,28
30014519,Private room +AC0- king bed+ADs- Beautiful flat in De Pijp,21271658,Dhiraj,,De Pijp +AC0- Rivierenbuurt,52.3535586937,4.8966332233,Private room,101,1,0,,,1,74
30014605,Spacious family house close to Amsterdam centre,29754221,Danny,,Geuzenveld +AC0- Slotermeer,52.3842618957,4.8218712331,Entire home/apt,200,3,0,,,1,75
30016074,Happy holidays in Amsterdam,5816572,Lin,,Bos en Lommer,52.3810740925,4.8565560011,Entire home/apt,100,2,0,,,1,144
30026596,Small apartment in lively but quiet neighbourhood,183546093,Bart,,Oostelijk Havengebied +AC0- Indische Buurt,52.3627263941,4.9396257894,Entire home/apt,63,1,4,2018+AC0-12+AC0-03,4,1,7
30027522,Smart and modern+ADs- compact 1 Bedroom Apartments located in the vibrant Jordaan District+ACE-,224306801,Short Stay Group,,Centrum+AC0-West,52.3846068624,4.8847508275,Entire home/apt,222,1,0,,,2,364
30027727,Deluxe 1 Bedroom Apartment in Vibrant Jordaan District,224306801,Short Stay Group,,Centrum+AC0-West,52.3837441655,4.8867082103,Entire home/apt,227,1,0,,,2,350
30028900,New luxurious apartment +AC0- Jordaan+ADs- Amsterdam.,34911027,Thijs,,Centrum+AC0-West,52.3793916654,4.8805593385,Entire home/apt,150,3,0,,,1,290
30029072,Large city apartment+ACE-,225696762,Jasmeet,,Slotervaart,52.3542939774,4.8323961365,Entire home/apt,110,3,0,,,1,15
30030055,Cozy +ACY- Calm apartment in the trendy East Amsterdam,56046911,Georgia,,Oud+AC0-Oost,52.3581939773,4.9237296859,Entire home/apt,90,4,0,,,2,10
30031149,Modern +ACY- spacious apartment de Pijp area Amsterdam,225709240,Susanne,,De Pijp +AC0- Rivierenbuurt,52.3510015632,4.8931121571,Entire home/apt,135,3,1,2018+AC0-11+AC0-27,1,1,15
30031290,2 Bedroom Luxury Apartment close to Amsterdam Centraal Station on the corner of Brouwersgracht for a minimum of 7 nights+ACE-,225690341,Short Stay Group,,Centrum+AC0-West,52.3821858554,4.8873333428,Shared room,302,1,0,,,4,341
30031403,Beautiful 3+AC0-Bedroom Apartment for 4pers in stunning Canal Belt area available for minimum of 7 nights,225690341,Short Stay Group,,Centrum+AC0-West,52.3774268854,4.8899451668,Entire home/apt,244,1,0,,,4,348
30031417,Warm +ACY- Bright central apartment,19517830,UrbanTulip,,De Baarsjes +AC0- Oud+AC0-West,52.3649764643,4.8772705327,Private room,100,28,0,,,3,362
30031453,Lovely modern and central canal view apartment,39259346,Luke,,Centrum+AC0-West,52.3857197003,4.8861571479,Entire home/apt,145,3,0,,,1,18
30031571,Lovely room in the heart of Amsterdam,111271498,Natalia,,Buitenveldert +AC0- Zuidas,52.3318702446,4.8853098932,Private room,80,1,2,2018+AC0-12+AC0-03,2,1,28
30031580,Quiet and Serene 2 Bedroom Apartment with canal view available for a minimum of 7 nights+ACE-,225690341,Short Stay Group,,Centrum+AC0-West,52.3798229499,4.8805126289,Entire home/apt,138,1,0,,,4,283
30031684,Elegant 2 Bedroom Apartmen in Jordaan overlooking canal for a minimum of 7 nights+ACE-,225690341,Short Stay Group,,Centrum+AC0-West,52.3784805055,4.879323719,Entire home/apt,160,1,0,,,4,309
30032180,Charming+ADs- well designed +ACY- family friendly home,2555781,Sanne,,Oud+AC0-Noord,52.3958803568,4.9144750577,Entire home/apt,150,2,1,2018+AC0-11+AC0-29,1,1,24
30033759,Amsterdam Fairytale Cottage in the greenlands,11645848,Julie,,Noord+AC0-Oost,52.4034663555,4.9749512706,Entire home/apt,97,2,0,,,1,50
30033851,Take it easy and relax in Amsterdam,142637641,Kate,,Geuzenveld +AC0- Slotermeer,52.3733769728,4.8331100503,Entire home/apt,101,1,3,2018+AC0-12+AC0-05,3,1,59
30033928,+//0A4v/9AJj//QCF- The Loft +//0A4v/9AJj//QCF- 5m Walk Damsquare,14162591,Taia,,Centrum+AC0-West,52.3743798579,4.8968614939,Entire home/apt,226,4,1,2018+AC0-12+AC0-02,1,2,17
30033966,Classy apartment in the heart of Amsterdam West,57223711,Fons,,De Baarsjes +AC0- Oud+AC0-West,52.371662013,4.860367356,Entire home/apt,180,1,2,2018+AC0-12+AC0-02,2,1,22
30037417,Spacious roof top apartment in central Amsterdam,174588240,Benjamin,,Westerpark,52.3740891743,4.8743233284,Entire home/apt,220,2,1,2018+AC0-11+AC0-25,1,2,4
30039109,Apartment with garden in center of Amsterdam,224473029,Paulien,,Westerpark,52.3801029758,4.8704043476,Entire home/apt,185,2,0,,,1,35
30041153,Lovely place in Amsterdam,8489765,Alejandro,,Westerpark,52.3890577876,4.8865874229,Private room,150,3,0,,,2,34
30041283,Amsterdam Apartment,186467653,Joey,,Westerpark,52.3820240365,4.8722181022,Entire home/apt,89,3,1,2018+AC0-12+AC0-02,1,1,36
30041745,Cozy room in stylish renovated apartment,225780606,Matthaios,,De Baarsjes +AC0- Oud+AC0-West,52.3713303963,4.853847318,Private room,70,3,2,2018+AC0-11+AC0-23,2,2,55
30041830,Cosy apartment in historical neighbourhood,111310867,Jasper,,De Pijp +AC0- Rivierenbuurt,52.350350864,4.908502091,Entire home/apt,300,2,1,,,1,13
30042149,Spacious room in stylish renovated apartment,225780606,Matthaios,,De Baarsjes +AC0- Oud+AC0-West,52.3713763235,4.854170918,Private room,80,3,1,2018+AC0-11+AC0-28,1,2,79
30042282,historic+AC0-cozy Appartment in de pijp,23708904,Mahmoud,,De Pijp +AC0- Rivierenbuurt,52.3552473062,4.8887533951,Entire home/apt,300,1,1,2018+AC0-11+AC0-22,1,1,60
30042567,Zen Studio in the heart of Amsterdam,46691672,Eva +ACY- Kobe,,Centrum+AC0-West,52.3738889991,4.8800924223,Entire home/apt,123,2,0,,,10,20
30052652,Stylish one bedroom apartment in hip West+ACE-,225850530,Gladys,,Bos en Lommer,52.3778769606,4.8498783517,Entire home/apt,120,3,1,2018+AC0-12+AC0-03,1,1,14
30053014,Private room in Amsterdam,161943941,Horia,,Slotervaart,52.354105949,4.8412299763,Private room,51,2,0,,,1,39
30054930,Typical Dutch stay in the Center,225862557,Lars,,Centrum+AC0-Oost,52.3655067713,4.89150536,Private room,115,1,0,,,1,176
30055216,LOVELY BRIGHT APARTMENT IN THE PIPE (CENTRE),225854778,Gregor,,De Pijp +AC0- Rivierenbuurt,52.3572752814,4.8893265209,Entire home/apt,450,2,0,,,1,7
30056747,Bright+ADs- lovely central appartment,136000556,Demi,,Westerpark,52.3748398155,4.8713145207,Entire home/apt,200,1,0,,,2,365
30057729,Your Secret Cosy Home in Amsterdam +AHw-Balcony+AHw-,65859990,Martijn,,De Pijp +AC0- Rivierenbuurt,52.3577040497,4.9029523497,Entire home/apt,125,2,0,,,208,17
30059099,Light and welcoming family home,25603061,Craig,,Zuid,52.3478723665,4.8481428426,Entire home/apt,250,7,0,,,2,30
30059449,Martin Luther kinglaan.,176209996,Ayanleh,,Watergraafsmeer,52.3446355771,4.9627293093,Private room,50,1,0,,,1,0
30061280,Dreamy Romantic Apartment Close to City Center,65859990,Martijn,,De Pijp +AC0- Rivierenbuurt,52.3534238212,4.9020656611,Entire home/apt,60,2,0,,,208,17
30062197,COSY apartement with little garden in 'De Pijp',225913508,Julia,,De Pijp +AC0- Rivierenbuurt,52.3500578561,4.8884862865,Entire home/apt,150,1,0,,,2,7
30064106,modern apartment with stunning views from  balcony,225926620,Nynke,,Oostelijk Havengebied +AC0- Indische Buurt,52.3772652583,4.9299429283,Entire home/apt,150,3,1,2018+AC0-12+AC0-03,1,1,15
30064401,Stylish+ADs- Bright Apartment in Amsterdam Center,225927548,Shan,,De Baarsjes +AC0- Oud+AC0-West,52.3675994469,4.8702371607,Entire home/apt,108,1,1,2018+AC0-11+AC0-17,1,1,89
30065269,Spacious app. in 17th century Amsterdam  house,1497566,Roger,,Centrum+AC0-West,52.3875413136,4.8891861742,Entire home/apt,200,2,0,,,1,80
30065961,Lovely apartment in Amsterdam Rivierenbuurt,225932257,Angelo,,De Pijp +AC0- Rivierenbuurt,52.3438234316,4.910098124,Entire home/apt,89,9,0,,,1,15
30076404,Nicely Furnished 2 bdrm apt across Central Station,6822131,Afrah +ACY- Nash,,Centrum+AC0-West,52.3769631301,4.9008514804,Entire home/apt,170,2,0,,,1,39
30077792,Lovely little house,29968916,Melanie,,Buitenveldert +AC0- Zuidas,52.3202039732,4.8655303871,Entire home/apt,85,1,4,2018+AC0-11+AC0-29,4,3,104
30078160,inclusief drankjes en snacks+ACE-,16730323,Carine,,De Baarsjes +AC0- Oud+AC0-West,52.3575705915,4.8549776672,Private room,75,2,0,,,2,274
30078892,Luxurious +ACY- comfortable 2BRM apt.  garden in West,226023304,Ogge,,De Baarsjes +AC0- Oud+AC0-West,52.3689320933,4.8598332424,Entire home/apt,350,3,0,,,1,4
30078931,City Center Apartment with Great Views,91138979,Abdullah,,Centrum+AC0-West,52.3792652673,4.8925944391,Entire home/apt,60,3,0,,,2,10
30080934,Amazing 3+AC0-bedroom penthouse +AC0-vondelpark,28983956,Natasha,,De Baarsjes +AC0- Oud+AC0-West,52.3639953006,4.8773646946,Entire home/apt,180,2,1,2018+AC0-11+AC0-27,1,2,319
30081667,Spacious apartment Amsterdam Center.,5765712,G+//0Aw//9AKk-rard,,De Baarsjes +AC0- Oud+AC0-West,52.3629093244,4.862766217,Entire home/apt,90,20,0,,,1,64
30082467,cozy room for young people,45258420,Amelie,,De Baarsjes +AC0- Oud+AC0-West,52.3731139876,4.8619510008,Private room,100,1,0,,,1,76
30082834,Sunny Apartment in Amsterdam West,42049009,Dee,,De Baarsjes +AC0- Oud+AC0-West,52.3596352435,4.8585775703,Entire home/apt,67,4,0,,,1,136
30083044,Amsterdam City Centre+ACE-,114855743,Sacha,,De Baarsjes +AC0- Oud+AC0-West,52.3703033121,4.8743727686,Entire home/apt,200,3,1,2018+AC0-12+AC0-04,1,3,111
30089759,Studio in het gezellige Amsterdam west,34846985,Lisa,,Bos en Lommer,52.3764431313,4.8471991618,Entire home/apt,65,1,1,2018+AC0-11+AC0-25,1,1,6
30099446,Warm and cozy apartment in Amsterdam West,97729805,Bette,,De Baarsjes +AC0- Oud+AC0-West,52.3747691741,4.8637485676,Entire home/apt,150,2,1,2018+AC0-11+AC0-27,1,1,122
30099956,Large 2 bedroom apartment,226162774,Sarah,,Slotervaart,52.3695981831,4.8399706262,Entire home/apt,180,1,0,,,2,77
30100065,Beautifully maintained apartment in Pijp,97728563,Muriel,,De Pijp +AC0- Rivierenbuurt,52.3495460448,4.8902666054,Private room,100,1,0,,,2,60
30100534,+//0A4v/9AJj//QCF-A Solo Traveller's Haven+//0A4v/9AJj//QCF-Room in rooftop apt+//0A4v/9AJj//QCF-,3825472,Jimmy,,Oud+AC0-Oost,52.3595411344,4.914068247,Private room,40,1,1,2018+AC0-12+AC0-06,1,1,86
30101911,Cozy flat with beautiful canal view in Jordaan,20202447,Damlanur,,Centrum+AC0-West,52.3766433583,4.8786374369,Entire home/apt,120,2,0,,,1,12
30102590,Amsterdam+AC0-West Close to City Center and airport+ACE-,220078321,Timothyyy,,Osdorp,52.3627574674,4.79946221,Entire home/apt,59,1,1,2018+AC0-12+AC0-06,1,2,151
30102600,Beautiful family home in quiet Neighbourhood,63274166,Jessica,,Buitenveldert +AC0- Zuidas,52.3424684388,4.8702933037,Entire home/apt,200,2,0,,,1,15
30103537,Romantic Canal View Apartment,7371612,Eugenie,,Centrum+AC0-West,52.3779588377,4.8792592067,Entire home/apt,120,3,0,,,2,24
30104506,Nice place in very populair neighbourhood,226200360,Steyn,,De Pijp +AC0- Rivierenbuurt,52.3561945909,4.8997870237,Private room,100,3,0,,,1,46
30105195,Stunning apartment in Amsterdam with water views,49612469,Desiree,,Noord+AC0-West,52.4158248147,4.8986240561,Entire home/apt,250,4,0,,,1,13
30106348,Spacy and cozy room close to the center,225700176,Natalio,,De Baarsjes +AC0- Oud+AC0-West,52.3721743192,4.8508493047,Private room,70,2,0,,,1,6
30107982,Central Apartment in Iconic Amsterdam Townhouse,226229055,Jure,,De Pijp +AC0- Rivierenbuurt,52.3548286748,4.9006439479,Entire home/apt,200,2,0,,,1,151
30108002,Comfortable family home+ADs- free parking,128591809,Julieta,,Noord+AC0-Oost,52.4093759014,4.9304496914,Entire home/apt,120,4,0,,,1,99
30117552,Quiet family house close to Amsterdam downtown,8724224,PJ +ACY- Mariska,,Geuzenveld +AC0- Slotermeer,52.3825783388,4.7594341812,Entire home/apt,195,2,0,,,1,61
30119086,Sunny and Sweet appartment well located,226313238,Hana,,Gaasperdam +AC0- Driemond,52.2971982731,4.976449384,Entire home/apt,90,1,0,,,1,88
30119197,+ACo-Harbor View Artist Studio+ACo- in creative area,117915876,Sophie,,Westerpark,52.3981358515,4.8769200937,Entire home/apt,95,1,0,,,1,176
30119960,Stylish apartment nearJavastraat with garden,1898757,Bessy,,Oostelijk Havengebied +AC0- Indische Buurt,52.3650546245,4.9424384106,Entire home/apt,75,2,0,,,1,5
30119983,Last+AC0-Minute Instant Book Private Bedroom+ACEAIQAh-,226162774,Sarah,,Slotervaart,52.3566735559,4.839097967,Private room,40,1,1,2018+AC0-11+AC0-30,1,2,81
30120368,Characteristic Canal Apartment in City Centre,24813344,Car,,Centrum+AC0-West,52.3747432424,4.8886083004,Entire home/apt,149,2,0,,,1,12
30122074,Amsterdam sharing room with one 5km to city center,74793173,Keith,,Geuzenveld +AC0- Slotermeer,52.388551957,4.8328009166,Shared room,45,1,0,,,1,13
30122127,HAVANA Residence Amsterdam +AFs-Big Room+AF0- for,137945020,Adrian,,Oud+AC0-Oost,52.3506182271,4.9162695341,Private room,50,1,4,2018+AC0-12+AC0-03,4,1,83
30123385,Spacious and cozy room at the water,3988034,Xandra,,Oostelijk Havengebied +AC0- Indische Buurt,52.3757150964,4.9259050961,Private room,109,2,0,,,1,2
30123407,18m2 light and spacious room in The Pijp,17139224,Sebastiaan,,De Pijp +AC0- Rivierenbuurt,52.3512413281,4.9022826982,Private room,95,2,1,2018+AC0-12+AC0-02,1,2,5
30123812,Art space,117151599,Tanja And Peter,,Oud+AC0-Oost,52.3574575094,4.9076611432,Entire home/apt,150,1,0,,,2,143
30124201,Cosy studio apartment 10 minutes from city centre,41885309,Roos,,Watergraafsmeer,52.3405151803,4.9207086517,Entire home/apt,90,1,1,2018+AC0-11+AC0-19,1,1,21
30125813,Beautiful+ADs- spacious+ADs-  penthouse in city center,51197968,Florentine,,Westerpark,52.3752997332,4.8740878996,Entire home/apt,500,1,0,,,1,15
30126025,Amazing canal sight apartment,60710793,Zofia,,Centrum+AC0-Oost,52.3644331311,4.9099717762,Entire home/apt,200,2,0,,,1,8
30127056,Bright apartment by Rietlandpark with 2 Balconies,59259293,Franklin,,Oostelijk Havengebied +AC0- Indische Buurt,52.3706067637,4.9355867815,Entire home/apt,120,2,1,,,1,4
30127376,Fully private cozy apartment in heart of Amsterdam,83878989,Georgios,,Oostelijk Havengebied +AC0- Indische Buurt,52.3630943825,4.9382975564,Entire home/apt,180,5,0,,,1,28
30127663,A quiet home in the amazing Jordaan,63885574,Tomas,,Centrum+AC0-West,52.374929449,4.8790731862,Entire home/apt,130,3,0,,,1,11
30130280,Studio,226401886,Mandy,,Watergraafsmeer,52.3341820189,4.9347785413,Entire home/apt,70,2,0,,,1,65
30138959,Old dyke house 10min from center,139701066,Daan,,Oud+AC0-Noord,52.3956546264,4.9226652574,Entire home/apt,200,1,0,,,1,12
30140658,Nice room with double kingsize bed shared bathroom,165336731,De Casa,,De Pijp +AC0- Rivierenbuurt,52.3415491003,4.9035864247,Private room,69,1,0,,,2,173
30140860,A  city view room in a Century old Townhouse.,199638619,Roszica,,Zuid,52.3545450019,4.8784297923,Private room,91,2,2,2018+AC0-12+AC0-02,2,2,67
30141051,A beautiful room in a Century old Townhouse.,199638619,Roszica,,Zuid,52.3551684855,4.8785196481,Private room,92,2,2,2018+AC0-12+AC0-02,2,2,73
30141262,Central +AHw- Clean +AHw- Bright APT w/ WiFi +AEA- De Jordaan,49154714,Reiner,,Centrum+AC0-West,52.3751713891,4.8786494146,Entire home/apt,99,5,0,,,6,7
30142023,Light and charming apartment with garden in east,4480031,Milou And Jorik,,Oostelijk Havengebied +AC0- Indische Buurt,52.3592316378,4.9374011533,Entire home/apt,250,3,0,,,1,24
30142159,Beautiful houseboat in the heart of Amsterdam,195537,Alex,,Westerpark,52.3839695372,4.8783616198,Entire home/apt,200,2,0,,,1,12
30145251,Artful Amsterdam Apartment in De Pijp,109257,Maria,,De Pijp +AC0- Rivierenbuurt,52.3578566089,4.8934039182,Entire home/apt,130,2,0,,,1,25
30146674,Twenty Five+AC0-2 (Jordaan+ADs- Anne Frank Huis+ADs- Centrum),13405827,Cap Homes,,Centrum+AC0-West,52.3783021538,4.8882579788,Private room,150,2,1,2018+AC0-11+AC0-28,1,19,277
30148395,Cosy room in a beautiful Amsterdam neighbourhood,46010450,Joe,,De Pijp +AC0- Rivierenbuurt,52.342183026,4.9048016234,Private room,100,2,0,,,1,62
30149682,Lelylaan Apartment,11969034,Raul,,Slotervaart,52.3570412626,4.8386063639,Entire home/apt,128,4,0,,,24,22
30149867,Cosy canal view apartment,8591807,Juliette,,Centrum+AC0-West,52.3803752778,4.8897093252,Entire home/apt,250,3,0,,,1,13
30151025,Comfortable +ACY- Beautiful Apartment in Amsterdam,25066435,Christian,,Slotervaart,52.3555490692,4.8404082477,Private room,70,1,0,,,3,5
30151068,The Studio+ACo-,11969034,Raul,,Bos en Lommer,52.3769370707,4.8436941075,Entire home/apt,92,4,0,,,24,12
30151631,Modern city center apartment with private rooftop,27860514,Stein,,De Baarsjes +AC0- Oud+AC0-West,52.3690057175,4.8736999677,Entire home/apt,195,1,1,2018+AC0-11+AC0-25,1,2,230
30153529,Cosy appartement at the Vondelpark,77910536,Fleur,,De Baarsjes +AC0- Oud+AC0-West,52.3586648905,4.8583717187,Entire home/apt,85,1,0,,,1,6
30154867,Luxury Penthouse Amsterdam City,195939774,Tom,,Geuzenveld +AC0- Slotermeer,52.3784336961,4.786599763,Entire home/apt,69,2,0,,,3,326
30162139,Spacious Room with easy access to Amsterdam,226608983,Cherry,,Centrum+AC0-Oost,52.3597650519,4.8983343669,Private room,51,24,0,,,1,44
30163876,Excellent apt. for family+ADs- couples in Amsterdam.,14183886,Luis,,Slotervaart,52.3505741283,4.8381713656,Entire home/apt,110,3,0,,,25,22
30165800,Lovely house with garden +ACY- roof terrace near NDSM,225858025,Joost,,Oud+AC0-Noord,52.4024556048,4.904020209,Entire home/apt,249,2,0,,,1,40
30166032,Room at the atic for long stay+ADs- 20 days or more,246493,Studio,,De Pijp +AC0- Rivierenbuurt,52.3539841981,4.9005616606,Private room,50,20,0,,,5,43
30166212,Lower Ground Studio in the Hub of Amsterdam+ADs- minutes away Centraal Station,226622106,Short Stay Group,,Centrum+AC0-Oost,52.3714390301,4.9111804058,Entire home/apt,149,1,0,,,8,312
30166284,Twenty Five+AC0-1 (Jordaan+ADs- Anne Frank Huis+ADs- Centrum),13405827,Cap Homes,,Centrum+AC0-West,52.3767792244,4.8896459317,Private room,150,2,0,,,19,269
30166337,Budget Studio in heart of Amsterdam Hub+ADs- minutes away from Centraal Station,226622106,Short Stay Group,,Centrum+AC0-Oost,52.3710507797,4.9109992482,Entire home/apt,186,1,0,,,8,216
30166542,Bright+ADs- lower ground studio in the heart of Amsterdam+ADs- close to Nieuwmarkt and China Town,226622106,Short Stay Group,,Centrum+AC0-Oost,52.3710997155,4.9093261239,Entire home/apt,120,1,0,,,8,324
30166652,1 Bedroom Apartment for 2 persons in the heart of Amsterdam+ADs- close to Centraal Station,226622106,Short Stay Group,,Centrum+AC0-Oost,52.3724042957,4.9093181469,Entire home/apt,129,1,0,,,8,328
30166752,Cosy+ADs- spacious 1 bedroom apartment with backyard,74976114,Bibi,,Westerpark,52.3853453198,4.8806110755,Entire home/apt,95,7,0,,,1,10
30167615,1 Bedroom Apartment in Buzzing Amsterdam City Centre for 4 Persons,226622106,Short Stay Group,,Centrum+AC0-Oost,52.3707368643,4.9091144162,Private room,153,1,0,,,8,263
30167917,Bright and Spacious 1 Bedroom Apartment in Historical Building near Centraal Station,226622106,Short Stay Group,,Centrum+AC0-Oost,52.3711677773,4.909262902,Entire home/apt,193,1,0,,,8,360
30168218,Mercedes Family Bed and Breakfast,143465074,Isabel,,Centrum+AC0-West,52.3818840546,4.8886544717,Private room,110,2,0,,,3,165
